PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"20091515","WITHDRAWN. Anticonvulsant drugs for acute and chronic pain","Wiffen PJ, Collins S, McQuay HJ, Carroll D, Jadad A, Moore RA.","Cochrane Database Syst Rev. 2010 Jan 20;(1):CD001133. doi: 10.1002/14651858.CD001133.pub3.","Wiffen PJ","Cochrane Database Syst Rev","2010","2010/01/22","","","10.1002/14651858.CD001133.pub3"
"19588345","WITHDRAWN: Orthotic devices after stroke and other non-progressive brain lesions","Tyson SF, Kent RM.","Cochrane Database Syst Rev. 2009 Jul 8;2009(3):CD003694. doi: 10.1002/14651858.CD003694.pub3.","Tyson SF","Cochrane Database Syst Rev","2009","2009/07/10","PMC6464764","","10.1002/14651858.CD003694.pub3"
"19160222","Orthotic devices after stroke and other non-progressive brain lesions","Tyson SF, Kent RM.","Cochrane Database Syst Rev. 2009 Jan 21;(1):CD003694. doi: 10.1002/14651858.CD003694.pub2.","Tyson SF","Cochrane Database Syst Rev","2009","2009/01/23","","","10.1002/14651858.CD003694.pub2"
"17443611","Lamotrigine for acute and chronic pain","Wiffen PJ, Rees J.","Cochrane Database Syst Rev. 2007 Apr 18;(2):CD006044. doi: 10.1002/14651858.CD006044.pub2.","Wiffen PJ","Cochrane Database Syst Rev","2007","2007/04/20","","","10.1002/14651858.CD006044.pub2"
"16034857","Anticonvulsant drugs for acute and chronic pain","Wiffen P, Collins S, McQuay H, Carroll D, Jadad A, Moore A.","Cochrane Database Syst Rev. 2005 Jul 20;(3):CD001133. doi: 10.1002/14651858.CD001133.pub2.","Wiffen P","Cochrane Database Syst Rev","2005","2005/07/22","","","10.1002/14651858.CD001133.pub2"
"15495034","Thrombolysis for acute deep vein thrombosis","Watson LI, Armon MP.","Cochrane Database Syst Rev. 2004 Oct 18;(4):CD002783. doi: 10.1002/14651858.CD002783.pub2.","Watson LI","Cochrane Database Syst Rev","2004","2004/10/21","","","10.1002/14651858.CD002783.pub2"
"12804444","Sympathectomy for neuropathic pain","Mailis A, Furlan A.","Cochrane Database Syst Rev. 2003;(2):CD002918. doi: 10.1002/14651858.CD002918.","Mailis A","Cochrane Database Syst Rev","2003","2003/06/14","","","10.1002/14651858.CD002918"
"10908487","Anticonvulsant drugs for acute and chronic pain","Wiffen P, Collins S, McQuay H, Carroll D, Jadad A, Moore A.","Cochrane Database Syst Rev. 2000;(3):CD001133. doi: 10.1002/14651858.CD001133.","Wiffen P","Cochrane Database Syst Rev","2000","2000/07/25","","","10.1002/14651858.CD001133"
"10796752","Anticonvulsant drugs for acute and chronic pain","Wiffen P, McQuay H, Carroll D, Jadad A, Moore A.","Cochrane Database Syst Rev. 2000;(2):CD001133. doi: 10.1002/14651858.CD001133.","Wiffen P","Cochrane Database Syst Rev","2000","2000/05/05","","","10.1002/14651858.CD001133"
"25112542","Pharmacological management of central post-stroke pain: a practical guide","Kim JS.","CNS Drugs. 2014 Sep;28(9):787-97. doi: 10.1007/s40263-014-0194-y.","Kim JS","CNS Drugs","2014","2014/08/13","","","10.1007/s40263-014-0194-y"
"24861337","Perispinal etanercept for post-stroke neurological and cognitive dysfunction: scientific rationale and current evidence","Ignatowski TA, Spengler RN, Dhandapani KM, Folkersma H, Butterworth RF, Tobinick E.","CNS Drugs. 2014 Aug;28(8):679-97. doi: 10.1007/s40263-014-0174-2.","Ignatowski TA","CNS Drugs","2014","2014/05/28","PMC4110406","","10.1007/s40263-014-0174-2"
"11410112","Effects of high-dose glucose-insulin-potassium on myocardial metabolism after coronary surgery in patients with Type II diabetes","Szabó Z, Arnqvist H, Håkanson E, Jorfeldt L, Svedjeholm R.","Clin Sci (Lond). 2001 Jul;101(1):37-43.","Szabó Z","Clin Sci (Lond)","2001","2001/06/21","","",""
"33063559","Effect of kinesio taping on hemiplegic shoulder pain: A systematic review and meta-analysis of randomized controlled trials","Deng P, Zhao Z, Zhang S, Xiao T, Li Y.","Clin Rehabil. 2020 Oct 16:269215520964950. doi: 10.1177/0269215520964950. Online ahead of print.","Deng P","Clin Rehabil","2020","2020/10/16","","","10.1177/0269215520964950"
"28343442","Effectiveness of neuromuscular electrical stimulation for management of shoulder subluxation post-stroke: a systematic review with meta-analysis","Lee JH, Baker LL, Johnson RE, Tilson JK.","Clin Rehabil. 2017 Nov;31(11):1431-1444. doi: 10.1177/0269215517700696. Epub 2017 Mar 27.","Lee JH","Clin Rehabil","2017","2017/03/28","","","10.1177/0269215517700696"
"27184582","Shoulder orthoses for the prevention and reduction of hemiplegic shoulder pain and subluxation: systematic review","Nadler M, Pauls M.","Clin Rehabil. 2017 Apr;31(4):444-453. doi: 10.1177/0269215516648753. Epub 2016 Jul 10.","Nadler M","Clin Rehabil","2017","2016/05/18","","","10.1177/0269215516648753"
"29389773","Metabolic Changes in Central Poststroke Pain Following Thalamic Intracerebral Hemorrhage: An 18F-FDG PET Study","Kim NY, Lee SC, An YS, Shin JC, Kim YW.","Clin Nucl Med. 2018 Mar;43(3):e62-e66. doi: 10.1097/RLU.0000000000001954.","Kim NY","Clin Nucl Med","2018","2018/02/02","","","10.1097/RLU.0000000000001954"
"31901449","Evidence-based guidelines on the therapeutic use of repetitive transcranial magnetic stimulation (rTMS): An update (2014-2018)","Lefaucheur JP, Aleman A, Baeken C, Benninger DH, Brunelin J, Di Lazzaro V, Filipović SR, Grefkes C, Hasan A, Hummel FC, Jääskeläinen SK, Langguth B, Leocani L, Londero A, Nardone R, Nguyen JP, Nyffeler T, Oliveira-Maia AJ, Oliviero A, Padberg F, Palm U, Paulus W, Poulet E, Quartarone A, Rachid F, Rektorová I, Rossi S, Sahlsten H, Schecklmann M, Szekely D, Ziemann U.","Clin Neurophysiol. 2020 Feb;131(2):474-528. doi: 10.1016/j.clinph.2019.11.002. Epub 2020 Jan 1.","Lefaucheur JP","Clin Neurophysiol","2020","2020/01/06","","","10.1016/j.clinph.2019.11.002"
"27866120","Evidence-based guidelines on the therapeutic use of transcranial direct current stimulation (tDCS)","Lefaucheur JP, Antal A, Ayache SS, Benninger DH, Brunelin J, Cogiamanian F, Cotelli M, De Ridder D, Ferrucci R, Langguth B, Marangolo P, Mylius V, Nitsche MA, Padberg F, Palm U, Poulet E, Priori A, Rossi S, Schecklmann M, Vanneste S, Ziemann U, Garcia-Larrea L, Paulus W.","Clin Neurophysiol. 2017 Jan;128(1):56-92. doi: 10.1016/j.clinph.2016.10.087. Epub 2016 Oct 29.","Lefaucheur JP","Clin Neurophysiol","2017","2016/11/21","","","10.1016/j.clinph.2016.10.087"
"31085946","Effect of Duloxetine for the Treatment of Chronic Central Poststroke Pain","Kim NY, Lee SC, Kim YW.","Clin Neuropharmacol. 2019 May/Jun;42(3):73-76. doi: 10.1097/WNF.0000000000000330.","Kim NY","Clin Neuropharmacol","2019","2019/05/16","","","10.1097/WNF.0000000000000330"
"32353666","Dentate nucleus as a suitable target for stereotactic thermolesion in central poststroke pain: Case report","Hanuska J, Urgosik D, Liscak R.","Clin Neurol Neurosurg. 2020 Aug;195:105850. doi: 10.1016/j.clineuro.2020.105850. Epub 2020 Apr 22.","Hanuska J","Clin Neurol Neurosurg","2020","2020/05/01","","","10.1016/j.clineuro.2020.105850"
"24956545","Supraspinal stimulation for treatment of refractory pain","Parmar VK, Gee L, Smith H, Pilitsis JG.","Clin Neurol Neurosurg. 2014 Aug;123:155-63. doi: 10.1016/j.clineuro.2014.05.026. Epub 2014 Jun 6.","Parmar VK","Clin Neurol Neurosurg","2014","2014/06/24","","","10.1016/j.clineuro.2014.05.026"
"31478951","Validity of the Budapest Criteria For Poststroke Complex Regional Pain Syndrome","Oh SW, Choi SU, Park M, Shin JH.","Clin J Pain. 2019 Oct;35(10):831-835. doi: 10.1097/AJP.0000000000000741.","Oh SW","Clin J Pain","2019","2019/09/04","","","10.1097/AJP.0000000000000741"
"27749332","Central Poststroke Pain Can Occur With Normal Sensation","Kumar A, Bhoi SK, Kalita J, Misra UK.","Clin J Pain. 2016 Nov;32(11):955-960. doi: 10.1097/AJP.0000000000000344.","Kumar A","Clin J Pain","2016","2016/10/18","","","10.1097/AJP.0000000000000344"
"16514325","Pharmacologic treatment of central post-stroke pain","Frese A, Husstedt IW, Ringelstein EB, Evers S.","Clin J Pain. 2006 Mar-Apr;22(3):252-60. doi: 10.1097/01.ajp.0000173020.10483.13.","Frese A","Clin J Pain","2006","2006/03/04","","","10.1097/01.ajp.0000173020.10483.13"
"31642048","Immediate Resolution of Hemispatial Neglect and Central Post-Stroke Pain After Perispinal Etanercept: Case Report","Tobinick E.","Clin Drug Investig. 2020 Jan;40(1):93-97. doi: 10.1007/s40261-019-00864-8.","Tobinick E","Clin Drug Investig","2020","2019/10/24","PMC6962280","","10.1007/s40261-019-00864-8"
"31992059","Acute Coronary Syndrome Following Transcatheter Aortic Valve Replacement","Faroux L, Munoz-Garcia E, Serra V, Alperi A, Nombela-Franco L, Fischer Q, Veiga G, Donaint P, Asmarats L, Vilalta V, Chamandi C, Regueiro A, Gutiérrez E, Munoz-Garcia A, Garcia Del Blanco B, Bach-Oller M, Moris C, Armijo G, Urena M, Fradejas-Sastre V, Metz D, Castillo P, Fernandez-Nofrerias E, Sabaté M, Tamargo M, Del Val D, Couture T, Rodes-Cabau J.","Circ Cardiovasc Interv. 2020 Feb;13(2):e008620. doi: 10.1161/CIRCINTERVENTIONS.119.008620. Epub 2020 Jan 29.","Faroux L","Circ Cardiovasc Interv","2020","2020/01/30","","","10.1161/CIRCINTERVENTIONS.119.008620"
"22373559","Disruption of NMDAR-CRMP-2 signaling protects against focal cerebral ischemic damage in the rat middle cerebral artery occlusion model","Brittain JM, Pan R, You H, Brustovetsky T, Brustovetsky N, Zamponi GW, Lee WH, Khanna R.","Channels (Austin). 2012 Jan-Feb;6(1):52-9. doi: 10.4161/chan.18919. Epub 2012 Jan 1.","Brittain JM","Channels (Austin)","2012","2012/03/01","PMC3367672","","10.4161/chan.18919"
"25766121","Post stroke pain: identification, assessment, and therapy","Harrison RA, Field TS.","Cerebrovasc Dis. 2015;39(3-4):190-201. doi: 10.1159/000375397. Epub 2015 Mar 5.","Harrison RA","Cerebrovasc Dis","2015","2015/03/14","","","10.1159/000375397"
"12766358","An East-West approach to the management of central post-stroke pain","Yen HL, Chan W.","Cerebrovasc Dis. 2003;16(1):27-30. doi: 10.1159/000070111.","Yen HL","Cerebrovasc Dis","2003","2003/05/27","","","10.1159/000070111"
"12403962","Central poststroke pain in a consecutive cohort of stroke patients","Weimar C, Kloke M, Schlott M, Katsarava Z, Diener HC.","Cerebrovasc Dis. 2002;14(3-4):261-3. doi: 10.1159/000065663.","Weimar C","Cerebrovasc Dis","2002","2002/10/31","","","10.1159/000065663"
"25129889","The Cortical Signature of Central Poststroke Pain: Gray Matter Decreases in Somatosensory, Insular, and Prefrontal Cortices","Krause T, Asseyer S, Taskin B, Flöel A, Witte AV, Mueller K, Fiebach JB, Villringer K, Villringer A, Jungehulsing GJ.","Cereb Cortex. 2016 Jan;26(1):80-88. doi: 10.1093/cercor/bhu177. Epub 2014 Aug 16.","Krause T","Cereb Cortex","2016","2014/08/18","","","10.1093/cercor/bhu177"
"10595288","Headache in Ehlers-Danlos syndrome","Jacome DE.","Cephalalgia. 1999 Nov;19(9):791-6. doi: 10.1046/j.1468-2982.1999.1909791.x.","Jacome DE","Cephalalgia","1999","1999/12/14","","","10.1046/j.1468-2982.1999.1909791.x"
"31037983","Secondary Pathology of the Thalamus after Focal Cortical Stroke in Rats is not Associated with Thermal or Mechanical Hypersensitivity and is Not Alleviated by Intra-Thalamic Post-Stroke Delivery of Recombinant CDNF or MANF","Anttila JE, Pöyhönen S, Airavaara M.","Cell Transplant. 2019 Apr;28(4):425-438. doi: 10.1177/0963689719837915. Epub 2019 Apr 30.","Anttila JE","Cell Transplant","2019","2019/05/01","PMC6628565","","10.1177/0963689719837915"
"29996953","Long-Term Outcomes in the Management of Central Neuropathic Pain Syndromes: A Prospective Observational Cohort Study","Staudt MD, Clark AJ, Gordon AS, Lynch ME, Morley-Forster PK, Nathan H, Smyth C, Stitt LW, Toth C, Ware MA, Moulin DE.","Can J Neurol Sci. 2018 Sep;45(5):545-552. doi: 10.1017/cjn.2018.55. Epub 2018 Jul 12.","Staudt MD","Can J Neurol Sci","2018","2018/07/13","","","10.1017/cjn.2018.55"
"28359831","Seizure induced by repetitive transcranial magnetic stimulation for central pain: Adapted guidelines for post-stroke patients","Cogné M, Gil-Jardiné C, Joseph PA, Guehl D, Glize B.","Brain Stimul. 2017 Jul-Aug;10(4):862-864. doi: 10.1016/j.brs.2017.03.010. Epub 2017 Mar 23.","Cogné M","Brain Stimul","2017","2017/04/01","","","10.1016/j.brs.2017.03.010"
"22037142","Epidural electrical stimulation to improve chronic poststroke aphasia: a 5-year follow-up","Balossier A, Etard O, Descat C, Vivien D, Emery E.","Brain Stimul. 2012 Jul;5(3):364-368. doi: 10.1016/j.brs.2011.04.003. Epub 2011 May 10.","Balossier A","Brain Stimul","2012","2011/11/01","","","10.1016/j.brs.2011.04.003"
"31987731","Effect of electroacupuncture on relieving central post-stroke pain by inhibiting autophagy in the hippocampus","Zheng L, Li XY, Huang FZ, Zhang XT, Tang HB, Li YS, Zhang WK, Li XJ, Tian GH.","Brain Res. 2020 Apr 15;1733:146680. doi: 10.1016/j.brainres.2020.146680. Epub 2020 Jan 24.","Zheng L","Brain Res","2020","2020/01/29","","","10.1016/j.brainres.2020.146680"
"30898673","Post-stroke pain caused by peripheral sensory hypersensitization after transient focal cerebral ischemia in rats","Hyakkoku K, Umeda N, Shimada S, Imai T, Morioka Y, Sakaguchi G, Hara H.","Brain Res. 2019 Jul 15;1715:35-40. doi: 10.1016/j.brainres.2019.03.019. Epub 2019 Mar 18.","Hyakkoku K","Brain Res","2019","2019/03/23","","","10.1016/j.brainres.2019.03.019"
"29476751","Evidence of a role for spinal HMGB1 in ischemic stress-induced mechanical allodynia in mice","Matsuura W, Harada S, Liu K, Nishibori M, Tokuyama S.","Brain Res. 2018 May 15;1687:1-10. doi: 10.1016/j.brainres.2018.02.026. Epub 2018 Feb 21.","Matsuura W","Brain Res","2018","2018/02/25","","","10.1016/j.brainres.2018.02.026"
"27335313","Possible involvement of the HMGB1/RAGE signaling mechanism in the induction of central post-stroke pain induced by acute global cerebral ischemia","Harada S, Matsuura W, Liu K, Nishibori M, Tokuyama S.","Brain Res. 2016 Sep 1;1646:433-440. doi: 10.1016/j.brainres.2016.06.028. Epub 2016 Jun 19.","Harada S","Brain Res","2016","2016/06/24","","","10.1016/j.brainres.2016.06.028"
"15725415","Spinal dorsal horn neuron response to mechanical stimuli is decreased by electrical stimulation of the primary motor cortex","Senapati AK, Huntington PJ, Peng YB.","Brain Res. 2005 Mar 2;1036(1-2):173-9. doi: 10.1016/j.brainres.2004.12.043.","Senapati AK","Brain Res","2005","2005/02/24","","","10.1016/j.brainres.2004.12.043"
"16094783","Efficacy of early use of intrathecal baclofen therapy for treating spastic hypertonia due to acquired brain injury","Francisco GE, Hu MM, Boake C, Ivanhoe CB.","Brain Inj. 2005 May;19(5):359-64. doi: 10.1080/02699050400003999.","Francisco GE","Brain Inj","2005","2005/08/13","","","10.1080/02699050400003999"
"26264514","Network localization of neurological symptoms from focal brain lesions","Boes AD, Prasad S, Liu H, Liu Q, Pascual-Leone A, Caviness VS Jr, Fox MD.","Brain. 2015 Oct;138(Pt 10):3061-75. doi: 10.1093/brain/awv228. Epub 2015 Aug 10.","Boes AD","Brain","2015","2015/08/13","PMC4671478","","10.1093/brain/awv228"
"22719000","Assessing the risk of central post-stroke pain of thalamic origin by lesion mapping","Sprenger T, Seifert CL, Valet M, Andreou AP, Foerschler A, Zimmer C, Collins DL, Goadsby PJ, Tölle TR, Chakravarty MM.","Brain. 2012 Aug;135(Pt 8):2536-45. doi: 10.1093/brain/aws153. Epub 2012 Jun 19.","Sprenger T","Brain","2012","2012/06/22","","","10.1093/brain/aws153"
"10733998","The incidence and lifetime prevalence of neurological disorders in a prospective community-based study in the UK","MacDonald BK, Cockerell OC, Sander JW, Shorvon SD.","Brain. 2000 Apr;123 ( Pt 4):665-76. doi: 10.1093/brain/123.4.665.","MacDonald BK","Brain","2000","2000/03/29","","","10.1093/brain/123.4.665"
"27766637","Increased prevalence of potential right-to-left shunting in children with sickle cell anaemia and stroke","Dowling MM, Quinn CT, Ramaciotti C, Kanter J, Osunkwo I, Inusa B, Iyer R, Kwiatkowski JL, Johnson C, Rhodes M, Owen W, Strouse JJ, Panepinto JA, Neumayr L, Sarnaik S, Plumb PA, Dlamini N, Kirkham F, Hynan LS; PFAST Investigators.","Br J Haematol. 2017 Jan;176(2):300-308. doi: 10.1111/bjh.14391. Epub 2016 Oct 21.","Dowling MM","Br J Haematol","2017","2016/10/22","PMC5239723","NIHMS817906","10.1111/bjh.14391"
"26732690","Improving pain assessment and managment in stroke patients","Nesbitt J, Moxham S, Ramadurai G, Williams L.","BMJ Qual Improv Rep. 2015 Mar 11;4(1):u203375.w3105. doi: 10.1136/bmjquality.u203375.w3105. eCollection 2015.","Nesbitt J","BMJ Qual Improv Rep","2015","2016/01/07","PMC4645684","","10.1136/bmjquality.u203375.w3105"
"30670513","Benefits and harms of pregabalin in the management of neuropathic pain: a rapid review and meta-analysis of randomised clinical trials","Onakpoya IJ, Thomas ET, Lee JJ, Goldacre B, Heneghan CJ.","BMJ Open. 2019 Jan 21;9(1):e023600. doi: 10.1136/bmjopen-2018-023600.","Onakpoya IJ","BMJ Open","2019","2019/01/24","PMC6347863","","10.1136/bmjopen-2018-023600"
"28877943","Systematic review of the evidence on orthotic devices for the management of knee instability related to neuromuscular and central nervous system disorders","McDaid C, Fayter D, Booth A, O'Connor J, Rodriguez-Lopez R, McCaughan D, Bowers R, Iglesias CP, Lalor S, O'Connor RJ, Phillips M, Ramdharry G.","BMJ Open. 2017 Sep 5;7(9):e015927. doi: 10.1136/bmjopen-2017-015927.","McDaid C","BMJ Open","2017","2017/09/08","PMC5588970","","10.1136/bmjopen-2017-015927"
"32843419","Directional sensory thalamus deep brain stimulation in poststroke refractory pain","Ten Brinke TR, Arnts H, Schuurman R, van den Munckhof P.","BMJ Case Rep. 2020 Aug 24;13(8):e233254. doi: 10.1136/bcr-2019-233254.","Ten Brinke TR","BMJ Case Rep","2020","2020/08/27","PMC7449367","","10.1136/bcr-2019-233254"
"22907854","Neuropsychiatric manifestation after a stroke: newly developed symptoms or side-effect of drug?","Tan EC, Aziz NA, Ahmad S.","BMJ Case Rep. 2012 Aug 18;2012:bcr2012006518. doi: 10.1136/bcr-2012-006518.","Tan EC","BMJ Case Rep","2012","2012/08/22","PMC4544885","","10.1136/bcr-2012-006518"
"23537119","Bilateral central pain sensitization in rats following a unilateral thalamic lesion may be treated with high doses of ketamine","Castel A, Hélie P, Beaudry F, Vachon P.","BMC Vet Res. 2013 Mar 27;9:59. doi: 10.1186/1746-6148-9-59.","Castel A","BMC Vet Res","2013","2013/03/30","PMC3618296","","10.1186/1746-6148-9-59"
"32046682","Acute visual impairment as a main presenting symptom of non-convulsive status epilepticus: a case report","Yang Y, Zhang S, Duan J, Zhang X, Tang Y.","BMC Neurol. 2020 Feb 11;20(1):51. doi: 10.1186/s12883-020-1630-x.","Yang Y","BMC Neurol","2020","2020/02/13","PMC7014744","","10.1186/s12883-020-1630-x"
"30925914","Motor cortex stimulation: a systematic literature-based analysis of effectiveness and case series experience","Mo JJ, Hu WH, Zhang C, Wang X, Liu C, Zhao BT, Zhou JJ, Zhang K.","BMC Neurol. 2019 Mar 29;19(1):48. doi: 10.1186/s12883-019-1273-y.","Mo JJ","BMC Neurol","2019","2019/03/31","PMC6440080","","10.1186/s12883-019-1273-y"
"26444541","Prevalence of fatigue in patients 3 months after stroke and association with early motor activity: a prospective study comparing stroke patients with a matched general population cohort","Egerton T, Hokstad A, Askim T, Bernhardt J, Indredavik B.","BMC Neurol. 2015 Oct 6;15:181. doi: 10.1186/s12883-015-0438-6.","Egerton T","BMC Neurol","2015","2015/10/08","PMC4596493","","10.1186/s12883-015-0438-6"
"22966989","Central poststroke pain: somatosensory abnormalities and the presence of associated myofascial pain syndrome","de Oliveira RA, de Andrade DC, Machado AG, Teixeira MJ.","BMC Neurol. 2012 Sep 11;12:89. doi: 10.1186/1471-2377-12-89.","de Oliveira RA","BMC Neurol","2012","2012/09/13","PMC3475118","","10.1186/1471-2377-12-89"
"30326892","Post-marketing safety surveillance and re-evaluation of Xueshuantong injection","Li C, Xu T, Zhou P, Zhang J, Guan G, Zhang H, Ling X, Li W, Meng F, Liu G, Lv L, Yuan J, Li X, Zhu M.","BMC Complement Altern Med. 2018 Oct 16;18(1):277. doi: 10.1186/s12906-018-2329-z.","Li C","BMC Complement Altern Med","2018","2018/10/18","PMC6192149","","10.1186/s12906-018-2329-z"
"29298725","Sex differences in primary muscle afferent sensitization following ischemia and reperfusion injury","Ross JL, Queme LF, Lamb JE, Green KJ, Jankowski MP.","Biol Sex Differ. 2018 Jan 3;9(1):2. doi: 10.1186/s13293-017-0163-5.","Ross JL","Biol Sex Differ","2018","2018/01/05","PMC5751812","","10.1186/s13293-017-0163-5"
"31474717","The Involvement of DDAH1 in the Activation of Spinal NOS Signaling in Early Stage of Mechanical Allodynia Induced by Exposure to Ischemic Stress in Mice","Matsuura W, Nakamoto K, Tokuyama S.","Biol Pharm Bull. 2019;42(9):1569-1574. doi: 10.1248/bpb.b19-00371.","Matsuura W","Biol Pharm Bull","2019","2019/09/03","","","10.1248/bpb.b19-00371"
"27150152","Effects of Adjuvant Analgesics on Cerebral Ischemia-Induced Mechanical Allodynia","Matsuura W, Harada S, Tokuyama S.","Biol Pharm Bull. 2016;39(5):856-62. doi: 10.1248/bpb.b15-01035.","Matsuura W","Biol Pharm Bull","2016","2016/05/07","","","10.1248/bpb.b15-01035"
"26830482","Proteomic Profiling in the Spinal Cord and Sciatic Nerve in a Global Cerebral Ischemia-Induced Mechanical Allodynia Mouse Model","Harada S, Matsuura W, Takano M, Tokuyama S.","Biol Pharm Bull. 2016;39(2):230-8. doi: 10.1248/bpb.b15-00647.","Harada S","Biol Pharm Bull","2016","2016/02/03","","","10.1248/bpb.b15-00647"
"32232101","Non-invasive treatment of patients with upper extremity spasticity following stroke using paired trans-spinal and peripheral direct current stimulation","Paget-Blanc A, Chang JL, Saul M, Lin R, Ahmed Z, Volpe BT.","Bioelectron Med. 2019 Jul 23;5:11. doi: 10.1186/s42234-019-0028-9. eCollection 2019.","Paget-Blanc A","Bioelectron Med","2019","2020/04/02","PMC7098221","","10.1186/s42234-019-0028-9"
"33259590","Varicella-zoster virus: molecular controls of cell fusion-dependent pathogenesis","Oliver SL, Zhou M, Arvin AM.","Biochem Soc Trans. 2020 Dec 1:BST20190511. doi: 10.1042/BST20190511. Online ahead of print.","Oliver SL","Biochem Soc Trans","2020","2020/12/01","","","10.1042/BST20190511"
"29056825","Central Poststroke Pain: Its Profile among Stroke Survivors in Kano, Nigeria","Bashir AH, Abdullahi A, Abba MA, Mukhtar NB.","Behav Neurol. 2017;2017:9318597. doi: 10.1155/2017/9318597. Epub 2017 Sep 19.","Bashir AH","Behav Neurol","2017","2017/10/24","PMC5625802","","10.1155/2017/9318597"
"28549648","Characterization of long-term gait deficits in mouse dMCAO, using the CatWalk system","Caballero-Garrido E, Pena-Philippides JC, Galochkina Z, Erhardt E, Roitbak T.","Behav Brain Res. 2017 Jul 28;331:282-296. doi: 10.1016/j.bbr.2017.05.042. Epub 2017 May 23.","Caballero-Garrido E","Behav Brain Res","2017","2017/05/28","PMC5543803","NIHMS882057","10.1016/j.bbr.2017.05.042"
"27681112","Effects of thalamic hemorrhagic lesions on explicit and implicit learning during the acquisition and retrieval phases in an animal model of central post-stroke pain","Wang CC, Shih HC, Shyu BC, Huang AC.","Behav Brain Res. 2017 Jan 15;317:251-262. doi: 10.1016/j.bbr.2016.09.053. Epub 2016 Sep 25.","Wang CC","Behav Brain Res","2017","2016/09/30","","","10.1016/j.bbr.2016.09.053"
"22311217","Central pain due to stroke: cognitive representation and coping according to gender","Nogueira M, Teixeira MJ.","Arq Neuropsiquiatr. 2012 Feb;70(2):125-8. doi: 10.1590/s0004-282x2012000200010.","Nogueira M","Arq Neuropsiquiatr","2012","2012/02/08","","","10.1590/s0004-282x2012000200010"
"21243254","Motor cortex electric stimulation for the treatment of neuropathic pain","Fagundes-Pereyra WJ, Teixeira MJ, Reyns N, Touzet G, Dantas S, Laureau E, Blond S.","Arq Neuropsiquiatr. 2010 Dec;68(6):923-9. doi: 10.1590/s0004-282x2010000600018.","Fagundes-Pereyra WJ","Arq Neuropsiquiatr","2010","2011/01/19","","","10.1590/s0004-282x2010000600018"
"19722068","What do general neurologists need to know about neuropathic pain?","Schestatsky P, Nascimento OJ.","Arq Neuropsiquiatr. 2009 Sep;67(3A):741-9. doi: 10.1590/s0004-282x2009000400039.","Schestatsky P","Arq Neuropsiquiatr","2009","2009/09/02","","","10.1590/s0004-282x2009000400039"
"1307470","An association of central post-stroke pain and thalamic hand","de Castro-Costa CM, do Vale OC, Siqueira Neto JI.","Arq Neuropsiquiatr. 1992 Mar;50(1):120-2. doi: 10.1590/s0004-282x1992000100021.","de Castro-Costa CM","Arq Neuropsiquiatr","1992","1992/03/01","","","10.1590/s0004-282x1992000100021"
"29492272","Mirror therapy for an adult with central post-stroke pain: a case report","Corbetta D, Sarasso E, Agosta F, Filippi M, Gatti R.","Arch Physiother. 2018 Feb 23;8:4. doi: 10.1186/s40945-018-0047-y. eCollection 2018.","Corbetta D","Arch Physiother","2018","2018/03/02","PMC5824546","","10.1186/s40945-018-0047-y"
"29981316","Factors Associated With Participation in Life Situations for Adults With Stroke: A Systematic Review","Ezekiel L, Collett J, Mayo NE, Pang L, Field L, Dawes H.","Arch Phys Med Rehabil. 2019 May;100(5):945-955. doi: 10.1016/j.apmr.2018.06.017. Epub 2018 Jul 5.","Ezekiel L","Arch Phys Med Rehabil","2019","2018/07/08","","","10.1016/j.apmr.2018.06.017"
"22683508","Multimodal and widespread somatosensory abnormalities in persistent shoulder pain in the first 6 months after stroke: an exploratory study","Roosink M, Van Dongen RT, Buitenweg JR, Renzenbrink GJ, Geurts AC, IJzerman MJ.","Arch Phys Med Rehabil. 2012 Nov;93(11):1968-74. doi: 10.1016/j.apmr.2012.05.019. Epub 2012 Jun 5.","Roosink M","Arch Phys Med Rehabil","2012","2012/06/12","","","10.1016/j.apmr.2012.05.019"
"19254617","""Holding me back"": living with arthritis while recovering from stroke","Wood JP, Connelly DM, Maly MR.","Arch Phys Med Rehabil. 2009 Mar;90(3):494-500. doi: 10.1016/j.apmr.2008.08.224.","Wood JP","Arch Phys Med Rehabil","2009","2009/03/04","","","10.1016/j.apmr.2008.08.224"
"14970965","Prevalence of chronic pain and its impact on health-related quality of life in stroke survivors","Kong KH, Woon VC, Yang SY.","Arch Phys Med Rehabil. 2004 Jan;85(1):35-40. doi: 10.1016/s0003-9993(03)00369-1.","Kong KH","Arch Phys Med Rehabil","2004","2004/02/19","","","10.1016/s0003-9993(03)00369-1"
"11218924","Electromyographic (EMG) biofeedback in the comprehensive treatment of central pain and ataxic tremor following thalamic stroke","Edwards CL, Sudhakar S, Scales MT, Applegate KL, Webster W, Dunn RH.","Appl Psychophysiol Biofeedback. 2000 Dec;25(4):229-40. doi: 10.1023/a:1026406921765.","Edwards CL","Appl Psychophysiol Biofeedback","2000","2001/02/24","","","10.1023/a:1026406921765"
